7.0710678118654755,25.084609277773726,15.09234663792395,22.540909557226335,33.17855051634024,11.529231773185433,2.5556904947857797,8.27557381029081,-12.184131177963918,-20.657350583585853
6.4031242374328485,10.287551621031703,22.918614895216354,23.142598827912632,15.965593887256293,16.768100991970226,8.83292601378853,-5.8070700908085335,-7.085032908931197,-8.375203779905473
5.830951894845301,4.2371298548754766,18.28240618849301,16.210909682227143,6.521310522304201,13.023076876624069,8.194501625137496,-6.660070248452646,-2.0535403152774645,-0.6544553005777853
5.385164807134504,13.881204084833982,-2.470575358113733,1.556762615342688,13.02201499924838,-2.3768441648652843,-2.7162970579636454,11.84367613312667,-0.2294926400992332,-4.121575346426301
5.0990195135927845,-1.1901508628355382,-2.7400842207744476,-5.659470041092496,-7.5933279740315145,-3.1894948903389126,1.0203944409191723,3.7142805503897662,9.879996369519727,13.35171364548654444
5,-11.31143001077723,-4.132667873467763,-11.638238907943933,-21.87097993067979,-5.024516492993247,3.2410827180144994,-0.6913494204830544,17.541864508322085,25.96416043010096
5.0990195135927845,2.3036942406030985,-19.885029377609957,-19.872041808055474,-8.241000302159472,-15.440402322326378,-5.907833229649283,17.540802630946395,15.71736996043494,17.1408196479466533
5.385164807134504,-3.263741072001526,-13.18930202163808,-16.23585486962078,-13.441464199702065,-9.952744163561702,-1.1406824093944796,10.752822053473427,17.386135442917507,21.753549198981176
5.830951894845301,-9.975441912087504,0.4897887035295394,-6.758724413284666,-18.199534633227728,0.3861197582302518,6.455975217356292,-1.2953495974233697,16.893356559561557,24.97102707700546
6.4031242374328485,9.639879292903743,-3.544864303734091,-1.5782463276192962,6.822481872301114,-2.115370572646489,-0.01492510214517484,12.492154455902526,6.289542036664583,4.8191448346943675
